X,Y
80.17502,-36.777435
37.507256,7.987448
56.846275,22.519588
31.088726,0.76050276
57.291492,23.00415
81.89685,-43.342045
14.723891,-25.59322
38.047466,49.931515
5.2885356,66.354164
58.188564,23.002428
43.25134,-35.597725
50.02903,7.126738
37.1904,23.23603
45.102257,83.20799
59.87236,-5.1940956
68.18211,-36.775833
65.16366,10.564343
82.97452,-37.711887
34.8626,9.367481
75.68075,-79.67982
65.18663,-37.403385
50.264786,-74.43562
71.86737,7.01507
76.798935,14.511383
-13.499021,-0.35310605
-13.573118,0.6886253
-29.047123,4.1456175
-30.760393,64.411316
-34.544895,-10.194067
-69.3045,51.418983
-69.99326,54.931175
-67.25949,39.674496
-27.059072,53.68056
-43.896965,-41.149677
-23.328886,-95.15499
-67.61311,-45.956863
-31.163809,-11.196298
-61.093307,-45.70891
-61.802734,-24.726643
-40.892334,-21.189175
-88.111336,44.633675
-59.44676,-41.390537
-29.029774,-12.699618
-39.732224,-19.603716
-40.684063,-20.48498
-58.729202,-32.877247
-3.7592213,-12.683021
-65.36127,94.49833
-1.6041645,30.824373
-48.186085,13.692475
-95.22658,-14.006412
-46.138268,-0.70503014
35.345047,-41.929188
-88.90085,-29.392872
-67.7523,91.93482
-88.97294,-29.33744
-81.94707,0.77247536
-12.337825,112.70306
-3.8331919,33.75898
-20.433298,39.29005
-97.50683,19.692865
-62.34594,-36.090298
-27.44573,33.821884
1.5445982,47.72967
10.755562,11.764403
-11.986785,114.85473
27.199621,-20.48131
40.77097,-44.6262
6.4529276,32.893227
3.6631403,-21.463276
32.01892,106.601395
47.02282,23.943325
36.890335,-39.36481
33.684383,17.986364
37.916183,79.000565
32.3059,28.237852
44.01925,84.632126
15.508761,28.625776
13.845111,28.552074
64.49859,-46.94497
12.221377,98.93457
36.253807,9.404765
30.930267,4.4215345
-89.32974,8.185036
-13.430667,105.644684
-51.92413,19.292572
-87.773125,13.117277
-104.12281,12.34504
33.76007,18.035286
-54.645172,22.18577
-55.349747,17.589962
60.038223,40.9629
-14.6902275,107.91733
-14.882051,37.117527
-4.157455,-95.87652
-3.4231186,-95.07144
-89.817825,-55.531277
-102.81996,-44.98355
-93.54921,-49.86289
-33.817867,-115.454315
-3.3887951,-94.97873
-34.01949,-115.24702
-33.947857,-113.7567
-33.98131,-113.84924
54.82131,12.041675
72.97404,-47.966873
67.062355,-40.228336
41.907093,17.713154
76.45108,53.629204
42.561142,-90.555626
33.98314,1.5659952
67.80894,-38.97849
54.187862,-41.67801
28.748451,17.05485
52.87971,-63.311478
61.553955,-6.4584603
66.28283,50.794415
42.173912,102.56546
81.37173,-43.923523
39.37013,34.39255
45.485493,64.93203
80.58833,-44.272034
55.687855,-4.859411
50.980064,-2.9325974
65.84208,17.586641
56.46618,16.393417
49.939445,-5.740516
87.29007,-28.895233
40.535072,75.5948
50.525677,-3.609972
58.664417,16.74461
80.72165,-52.481785
53.44716,-10.05979
79.064125,-53.251152
71.76674,-29.012268
-39.080677,93.37841
35.312332,-92.20147
-0.87760365,27.978556
-19.43388,105.53786
-19.52506,38.30847
-13.685587,120.921486
-60.454216,86.95592
34.01444,-83.91594
-63.75888,90.952095
-4.187164,104.12402
-58.392845,85.10497
-71.83179,77.67488
-14.691037,107.67648
61.16215,-47.450382
-38.577747,86.55429
49.46106,41.626152
83.60294,55.61707
40.984486,-3.15913
38.60354,76.52961
32.635433,-1.9674886
21.033459,-64.73707
-2.7140524,53.57429
32.301758,-1.9613452
59.314243,-3.1846511
17.08475,58.768787
75.49274,65.26714
40.43494,72.36451
56.92975,-61.76536
52.08051,-59.06011
37.361973,-15.439084
73.52465,-59.378994
-107.52516,2.6464305
-105.58901,-15.15599
-51.471188,-53.257484
-65.9092,55.412304
-69.52413,-49.108814
-16.355398,52.93103
38.18055,-79.71195
-49.48651,-16.510609
39.544735,-80.07147
-2.9858532,-35.767212
-53.14914,-14.589198
-81.89353,68.64014
-55.2265,14.254113
-83.033066,-20.301003
-43.977013,-76.162895
-47.46345,37.341946
-105.49616,13.726763
-35.47443,10.282827
-57.454563,18.83228
-46.108276,-31.043692
-79.466,81.59789
-35.931744,10.242348
-42.94202,-77.95903
-71.14426,16.978752
-103.92669,16.460339
-41.759075,41.53106
-27.269766,27.153181
-72.29954,17.575209
-103.66576,14.39664
-18.034739,88.402534
-61.30315,-51.748753
-100.81681,18.882381
-101.46046,18.397661
-58.987038,-39.474644
-75.2502,87.76071
-101.28614,18.32758
-75.636925,87.967476
-9.647219,-51.56956
-33.9252,-20.4705
6.791107,-0.7515999
-54.043064,28.47529
61.003387,-48.644703
80.865456,-69.53272
-49.5067,21.954336
64.78317,50.45938
-49.311375,21.761703
30.895414,-80.80736
79.634636,15.477118
84.65902,-15.376665
26.355852,-39.82871
67.414246,-67.59054
-4.0372663,-61.05474
-11.067041,-58.00565
49.925903,-70.380646
-10.772524,-21.866676
9.141697,62.86166
42.350204,3.6992753
30.557314,101.19331
60.035343,7.5714707
25.57477,26.658257
34.28742,82.96454
-14.426664,0.3439105
-46.869457,22.073492
-74.11236,-5.496933
31.827225,-77.20664
-75.57643,-0.3435042
-33.958084,93.62289
-33.63265,93.76007
-57.119556,83.78678
-46.11941,22.871931
-40.75737,24.238375
53.4976,-38.064613
75.31491,-81.5753
63.04839,7.697488
12.120685,-13.454524
42.446053,6.456592
65.306244,6.274801
25.218231,19.269077
40.745228,3.4736931
86.40725,-33.543037
58.325405,16.491196
44.75569,6.0395656
-91.049126,7.8893714
-79.2468,15.081092
-98.63605,7.789413
-45.74685,85.7431
56.42763,41.442226
-95.17312,9.309658
-4.1740575,5.578377
-9.739809,112.81625
-40.848835,99.494804
-51.429432,-42.19454
-21.16943,-16.537207
-61.005836,73.31579
-24.767376,-25.071775
-29.593754,67.88916
-26.200571,69.19435
33.154747,-24.4053
-24.998064,46.030354
31.901752,14.918546
-17.166641,-69.110916
47.43206,80.223045
18.995235,-20.549788
16.47769,5.262684
15.23645,20.59578
26.655941,6.172792
5.9685583,19.986067
44.022312,15.112595
-17.275959,50.8555
22.422756,85.161255
21.921291,2.8128
-39.460793,-22.645918
30.568546,79.101776
18.75805,-8.279354
-46.98096,50.06852
-6.7583795,-18.327663
-22.03201,-61.63904
-25.151352,63.110912
-3.4135094,-31.37033
67.218575,27.820179
54.56621,-84.875435
2.4589725,68.73141
3.424338,-23.703255
1.3011714,71.12822
10.919448,-38.923252
-85.22138,40.607788
6.4051285,104.7276
-41.973957,-9.684316
3.4440665,37.87866
-58.781364,-56.29003
-27.090183,64.70036
-53.202305,54.864532
-67.330925,-28.467764
-0.9107361,-76.22467
-3.6151187,48.183643
-16.089558,-41.20568
51.66467,-97.31462
-17.556274,-40.816063
-1.3238232,-76.220726
13.879008,52.349335
13.942243,52.224014
63.727497,-79.64366
24.094002,-41.150665
62.89843,-63.650063
18.425402,-43.606754
18.692312,-42.150272
7.761556,-76.355225
19.50956,50.065834
17.604202,47.917137
-11.270294,47.15333
26.795801,-47.530743
22.391659,-45.673637
-21.427017,42.858875
22.350252,50.161808
58.123177,-57.976055
83.59405,37.845963
21.841969,49.275898
22.141802,49.39667
2.0716324,45.291283
96.584595,-8.418318
90.001785,23.71218
96.15696,-20.874456
116.96423,11.263375
95.42312,-14.489277
96.54969,-8.481655
90.55898,22.105574
90.66764,21.909204
115.445015,14.391037
96.529236,-4.5913396
96.25622,-4.4576263
100.10275,-7.5793552
87.78399,-7.52025
93.16174,-13.687381
89.37955,20.393875
87.82659,23.015034
87.67693,23.910059
113.719574,16.780407
113.222786,13.2274885
87.69261,23.85227
89.4933,19.808094
113.76935,17.323677
89.045654,20.22103
89.05366,19.897255
44.728626,-35.864693
38.77616,-6.9871035
48.88414,6.3094025
65.958664,-65.87082
13.030363,-55.337822
64.5906,5.696698
24.184057,56.421246
21.469965,-64.27178
82.75688,-49.846947
78.37221,-47.288498
54.56258,-35.278492
63.54091,-13.03861
54.73072,3.3892074
74.487656,-7.959506
54.601765,16.75353
25.168743,-46.714394
59.641323,-18.700329
113.93823,12.670538
109.70962,7.3764834
108.58881,2.4797096
94.38757,-0.49602893
98.60045,23.51953
110.28128,28.124292
107.72029,10.792977
96.525,-3.70075
95.17741,-4.3992414
91.23238,18.773115
108.662315,-0.32877767
112.09513,17.205511
19.611925,86.13604
22.964539,-5.2986517
52.333714,-69.44641
19.157001,85.871124
-30.58528,49.528072
19.514387,-6.446905
-27.883278,-31.866402
17.779488,81.62576
-31.980108,-32.704247
-16.3622,49.98753
17.247028,79.37383
-27.361729,-35.769295
21.416977,-9.012571
1.9545258,-75.14418
-67.84422,52.639793
-56.158985,53.387115
-82.8487,-24.976723
-80.20008,16.939919
-54.66002,54.229607
-46.24708,-18.157934
-34.46599,56.37886
-12.785532,51.02175
-25.970592,-12.627505
-50.019775,55.316025
-93.69351,-58.92063
-85.76059,-49.752033
-98.789856,-55.840904
-87.64645,-53.395702
-6.7407947,-98.71902
-103.039764,-48.24164
-11.056232,-96.939
-7.2187533,-97.82096
-6.064397,-98.33055
-65.63605,-21.960732
-30.752987,43.15666
-66.07077,55.688625
-11.74294,53.001514
-40.59629,-38.85701
-88.5081,-19.510372
13.0793915,30.818386
37.640934,-80.25112
-73.330894,-6.5954146
-65.76905,-23.407433
-31.268297,63.260086
-79.65936,58.254574
-46.34417,69.69913
-29.505814,59.14047
-89.60782,7.7297287
-53.91849,30.16089
-38.655697,93.26868
37.556946,-93.687256
-66.20693,83.7345
-14.730524,0.15064679
-7.3940964,118.3861
-31.963554,83.36936
48.273697,54.954468
-91.30389,-66.4169
-15.673533,-104.99722
-63.053246,-77.30067
-17.115128,-101.5993
-84.71341,-77.72042
-9.945097,-106.3828
-17.953419,-117.11355
-7.9499936,110.690285
-43.227364,-31.225948
-3.4637532,108.30102
84.18299,-68.9605
-4.0062776,108.99083
-42.930077,-76.70924
10.823498,4.4311137
-48.120064,8.879189
4.245911,93.51153
46.872307,-87.23752
28.268457,15.81541
42.723736,-67.74732
63.330482,58.338284
10.843661,71.205605
62.7233,-35.600227
66.72039,56.844913
72.360306,-43.765095
-5.5612,77.70971
18.20477,72.84989
-47.802654,7.101677
-64.05217,20.402748
-91.450966,7.2246704
82.634895,-69.58779
-60.99978,21.238558
-95.91535,4.5337696
-12.586182,37.583523
36.740147,26.85303
22.134874,-77.46833
-17.058687,5.018092
-25.905209,30.165964
0.5948048,-15.202393
-4.9456434,79.44902
-30.756586,56.17258
57.461063,32.097534
-31.408144,29.686396
61.75266,37.3241
-56.754196,-32.4919
76.5427,-15.546753
55.467403,-29.269018
75.236374,-16.010899
51.257023,-28.842407
76.798546,-15.601767
-18.366653,-83.09967
84.732254,-82.16761
38.78373,-26.71847
37.92847,-59.341328
-7.2397504,-83.12673
74.68296,-16.525055
36.66457,-25.922178
29.849422,25.386988
56.034534,22.0048
15.695339,4.276106
-19.792551,-43.407806
-23.913504,-28.892405
-34.56163,-60.14798
12.471778,-21.016098
-19.524052,45.06094
46.06762,17.538069
4.958714,-89.68139
-44.639923,7.564361
29.1659,-82.40637
84.58359,-61.955765
13.169773,-86.52233
-53.822388,-66.25438
18.63943,-105.78228
18.666914,-91.41671
26.402407,-84.549324
25.932985,-88.39142
8.067072,-90.97604
16.129265,-104.10632
25.83031,-84.755394
-52.922985,-24.872149
-28.25674,11.176004
-27.892824,7.5485015
31.788073,-53.11077
17.409815,-89.45223
30.697617,-51.534477
48.45523,35.047905
17.173536,-90.747536
9.187832,-88.20755
16.481657,-92.27233
11.378206,-91.64935
85.29643,-63.04727
16.995235,-90.45261
88.313286,-60.18932
11.916775,-89.3138
-92.71511,-21.468315
-40.760715,-39.568058
58.49255,-84.25918
-65.29586,-51.605072
-3.0935225,-69.96642
-51.52433,-3.697458
47.19143,-84.74723
-20.845499,-30.274826
-62.974705,-30.91349
-22.490137,-47.909878
-78.46991,59.4902
-33.601913,36.986546
-19.747305,67.81618
33.418083,-71.80402
-11.198466,-4.541872
-25.352182,74.8169
-17.047104,-8.692787
-17.418938,-4.2028127
-8.706482,-7.4345055
46.22813,87.06476
-16.95822,68.50862
12.341352,117.3667
31.141157,24.89284
36.67672,-47.589104
40.285686,99.46292
31.501474,27.702436
38.103798,-45.14206
39.21941,102.26682
43.692425,12.732938
35.132153,-68.888794
-47.59977,1.2499413
-75.223915,83.47016
-46.977734,83.8583
-73.87927,-7.2333336
59.51843,-75.617836
-51.989998,76.81945
59.707108,41.027596
-76.29708,-12.553174
-38.978115,-15.118034
-60.271557,77.757614
-38.511784,61.49031
-67.035576,15.290221
-72.940094,67.58162
-38.962936,8.619727
1.9333693,72.99939
-69.436455,-19.614033
-27.851742,-62.94787
27.82527,54.298912
-70.093636,-14.038163
-21.270338,65.461235
-71.45642,-14.857541
-64.04705,-22.494156
27.124964,-76.4217
-64.06115,-11.75077
-31.630604,67.37576
-16.527517,-67.86929
-16.143053,-12.844618
-74.850746,54.573566
11.210483,-67.24412
9.706262,1.907217
-21.927376,-76.113495
-40.098114,-81.57737
-5.705434,91.47952
35.079033,-63.54176
-34.9006,9.702471
-41.45143,-81.95279
-46.471603,-31.271152
8.168301,1.622464
-44.017384,-32.328835
72.722244,47.45762
-26.283892,-79.577354
-33.62563,8.988064
-41.24003,-63.99509
-27.608849,50.99806
45.90887,-77.851326
-33.46329,-36.117573
-40.220383,-65.958954
-36.24307,-28.941364
-44.772163,-64.76497
-35.762035,-28.037539
-4.7262435,-38.492188
-53.2796,-54.72104
-56.96147,-41.456875
-19.46769,-24.961895
-25.233799,-54.958168
-28.972164,-58.38563
-19.095457,-28.118315
-40.202583,52.094414
-26.256807,-62.74426
-23.209238,-27.46515
48.241215,-89.51713
-33.35103,-56.640778
-18.545202,-8.873787
-23.208727,-40.29915
-3.4246066,-35.78258
7.665337,-19.66182
15.601983,-6.255529
17.368536,81.1917
-86.61492,-25.241333
28.971216,3.4568279
-0.64481646,11.078444
-92.36115,-43.462273
-0.5520616,11.038007
15.956702,0.9865762
-2.4740126,15.426872
6.3110914,-62.93671
-53.68041,21.465479
-97.761116,-4.466333
-71.60786,19.382086
-98.9942,18.99157
-58.973526,-36.895584
-1.7611398,34.468357
5.845701,80.51245
-59.44779,-37.127213
-70.978615,18.928051
36.447376,21.939346
-99.85845,17.466833
-33.60054,-19.827806
-16.011612,79.58768
-18.966578,80.39439
-14.159847,89.83588
-15.156188,78.17902
-28.454617,91.426414
-14.986495,78.31464
28.60756,-80.51856
39.9669,-22.378164
-0.7630256,2.258189
-74.70027,18.59956
-96.68217,0.42881438
-11.331924,88.52618
-41.976227,71.11228
-73.161606,12.229686
-72.67641,20.800577
48.89065,-75.73949
-28.445408,23.517673
-74.01837,15.243126
-54.633236,13.110973
-24.02973,-3.9018137
-69.38839,15.510764
-78.49969,-6.5231175
46.652008,-1.3889647
-9.819379,106.806854
17.010246,-5.4959497
69.95008,64.2911
22.428352,9.6919
31.751469,-81.28412
56.960537,55.294403
41.304405,18.882187
20.05959,89.04617
35.30847,-40.322548
36.380814,-79.005005
-5.6672378,-25.85341
10.069333,19.389526
33.319828,24.724255
-2.5372977,117.422844
38.229,-37.02205
-4.4071198,117.17574
23.655571,28.067268
-73.40256,-27.552732
67.12232,-12.045285
27.063688,22.972729
15.76434,4.979585
-10.7319975,18.218235
14.590181,8.649397
38.482346,96.93471
36.565384,93.7108
29.442307,13.265497
24.988213,85.95577
-6.2770066,93.70137
26.1035,103.178
-46.65996,4.5836043
-77.17406,-17.599232
34.01026,-93.24375
4.7068443,59.60779
-61.15433,2.9626212
-16.056679,-0.8460657
-71.89151,-8.20333
39.338924,-95.116776
-59.994965,31.311283
-78.02506,37.583153
5.139237,111.70702
-21.182014,-0.89181757
-28.501154,18.598087
-2.0756338,109.00531
73.64396,-28.894983
26.352808,23.353718
6.9015846,32.430832
-70.74003,52.121166
26.758038,17.177355
5.6760125,94.14177
17.479156,100.17635
22.3243,15.837569
23.707659,13.6545
-90.62171,7.9020076
30.444696,-73.944756
-39.21614,93.09745
-3.0748725,70.50601
-27.450739,79.8043
-70.53427,-16.971445
51.255955,-101.42366
77.88958,17.978127
19.445368,115.81861
45.403496,61.699234
77.92563,39.297894
43.21286,60.490612
68.29995,66.88897
-49.971237,27.740463
-19.423416,38.193123
-39.332844,64.982475
-60.016056,86.268295
-50.946007,88.10174
-10.994448,112.31211
-0.80185235,34.28614
-2.6745174,16.412003
-68.286064,18.701757
-11.456724,109.96412
1.4543427,31.157187
-19.702848,38.35245
1.9386528,29.993086
-49.070866,24.983282
2.5177145,8.001331
0.78245646,22.432007
1.1435388,23.287815
-44.162136,-66.40639
-44.057632,-31.310333
-44.008884,36.01759
9.448456,0.7167872
-45.53619,-29.321217
9.4819145,85.30386
-45.444206,38.445156
-42.667377,-77.21246
-67.85851,10.395975
-42.38201,-77.083534
-71.4489,16.972313
-55.677063,20.544147
-10.086401,90.28373
-33.994656,-20.925049
-3.2024481,107.32354
-101.44235,18.3568
-75.26378,87.744736
34.531883,91.73772
40.26923,-0.18009108
6.0458374,62.956264
67.9091,66.78599
5.712151,-88.877884
41.065914,4.344861
37.5534,7.4808807
37.857567,7.039492
46.301178,22.080317
56.899372,-10.606507
47.945713,7.209544
38.332863,82.11019
70.183174,-33.660557
52.696846,-14.943289
55.573315,38.891693
-32.639374,83.33079
-61.557224,26.23653
-34.794243,100.01277
-11.856939,64.22686
71.75271,26.478575
-57.113495,79.96578
-39.974445,74.95042
-54.227085,56.867615
-42.180065,-2.5598788
-21.834896,92.611855
-39.83073,53.549717
-50.882717,-42.251804
-5.6730003,75.25157
-77.78298,69.99843
-21.409967,-49.23253
-16.487892,-21.573872
34.09323,2.201928
-30.399025,96.77534
33.69463,108.67893
-0.8049773,116.09425
31.444462,14.718002
44.129097,0.2428248
31.24214,15.098907
17.13943,63.237293
24.406721,21.814423
57.16389,17.863407
-51.6159,27.99631
-30.011692,25.212751
59.165104,36.35502
-20.25238,-23.139399
60.986122,40.83135
-97.51749,-0.5512881
34.867455,-97.31591
-69.073006,9.882207
-21.700356,0.8540614
-25.52942,-2.9547734
-0.6194002,66.1375
50.35561,43.279613
-83.74175,-15.8551235
-75.776955,-39.347923
-34.932514,59.34397
28.781773,6.2320304
-33.612427,72.33817
21.760956,24.663647
-13.920274,1.5615013
18.43637,23.297556
17.429958,109.4757
-24.307266,-6.3553896
10.209912,74.95531
-9.206083,-0.78546846
36.713776,18.382511
10.038212,-55.325363
17.886517,-30.2392
27.984774,-42.993584
18.054482,-39.162
48.37153,-46.3632
18.6815,59.652443
18.9026,57.83472
26.174017,-42.17434
92.63178,-75.140076
10.701699,-51.048687
65.09166,-67.22125
18.018461,-42.571434
93.33115,-75.55795
62.210667,-69.07673
23.381664,-58.842533
64.539276,-68.355156
27.714588,-48.035637
81.12361,38.00921
14.384724,-53.71493
55.431633,-59.70518
17.199879,49.978703
27.32378,-49.06026
27.826872,-48.7982
25.564766,-50.06966
12.212573,-77.49782
18.013231,49.702324
82.73889,35.03977
26.30156,110.903496
-16.202602,54.686928
21.09524,89.59718
38.470337,10.219003
20.604513,100.74193
14.793422,-0.22652408
26.289385,17.00428
15.994129,78.0218
37.27196,6.3116364
29.984531,2.3339982
-62.1622,86.21633
-12.206985,107.16887
-73.85669,21.20881
-75.21073,15.270594
-57.74636,4.2624407
-51.843937,84.53958
-17.887836,32.077747
-88.02213,-24.234823
-49.615574,55.243725
-7.2109265,111.08141
2.2688484,31.410315
-0.79648125,71.70907
41.75726,5.4078383
-18.05603,50.835068
44.721485,-38.784378
60.39512,8.834196
-9.950693,-69.963974
80.37395,52.862103
9.802296,63.872364
85.70657,-69.719986
64.591484,32.682365
-32.347786,-42.98801
-29.661537,67.99645
19.000883,92.88016
18.193027,92.065575
-14.495651,62.919746
19.60507,7.5296726
-62.014236,-23.458578
4.636163,19.928705
-94.77522,8.997671
26.707708,25.055313
6.993424,114.90311
1.5902882,108.672005
68.64778,51.159206
-13.599972,23.960518
-25.34375,43.82371
68.5039,51.250523
-62.86308,82.210884
-62.719334,54.5738
-77.96868,72.589096
-71.59488,67.76276
62.399323,39.602364
-32.518932,45.430588
-106.706184,1.1689906
34.24431,-95.2307
-39.867474,-43.923573
35.264088,-50.058044
57.18392,41.750874
-29.63408,57.129047
-89.33692,-30.39479
-7.438757,38.398045
-1.7881312,29.476463
-13.755007,38.523827
0.41686276,30.703796
-12.344395,38.58987
0.8299823,29.691511
-16.716343,36.33209
-15.990561,38.03666
-7.791129,35.995125
-13.202294,37.837864
56.426525,-44.594242
-13.79468,37.624737
60.717644,-46.96778
-16.862743,106.18312
-17.306528,39.23655
-13.029089,37.847427
-17.206083,39.210453
43.584885,102.17676
-6.4021096,100.37196
-37.143383,20.011478
-17.809662,93.350006
-10.965398,20.854416
-9.950759,95.89213
60.021263,-52.780075
-26.76096,21.805077
-11.109907,97.29959
-23.441444,22.859987
-11.254105,20.761398
-14.232915,88.898315
-22.793295,22.85981
-13.336398,23.899727
22.359737,-76.67443
-11.208268,96.015366
-35.62479,25.818651
80.60814,-73.64861
-22.190048,24.082386
-11.8230505,95.12386
-21.991257,26.789057
90.05292,2.8386788
87.928215,5.1273513
93.44378,12.26892
90.578354,4.354863
89.945274,0.8615881
89.27946,0.532236
93.20232,28.403145
94.77355,4.394319
87.13567,2.2462814
89.381424,2.1135247
95.00571,13.163822
90.092735,5.3107424
88.19657,3.7743611
93.57584,13.490388
92.241776,12.101724
93.97742,3.7530024
93.3941,13.231993
86.878654,2.4351866
88.52441,1.7964288
88.41825,4.4207215
0.4604724,34.54445
-6.2137923,30.328913
-10.726192,109.581726
30.521725,34.077797
30.925272,29.73273
-73.8989,22.466223
60.050446,9.022426
-71.034996,-8.517779
-15.786046,37.89706
-10.781208,110.502
-16.705805,38.612835
-18.02192,-2.4586198
-31.058933,60.309868
-23.441166,-8.296052
-67.12068,56.353306
-30.583769,67.668205
-52.852192,51.96532
-22.191174,0.9080746
-62.68286,-25.515678
-65.52023,8.683754
-113.06048,-3.465919
-71.67363,52.451668
41.127136,87.025505
-59.348286,-25.103685
9.597502,52.031143
-4.301456,95.3484
-84.25681,70.29631
13.613865,76.03069
36.595795,52.385376
-4.927049,-55.609524
93.77399,-59.77904
70.1053,32.416267
11.944109,-7.578549
74.94366,57.077213
46.95977,-43.179775
46.92143,-46.658882
36.458366,47.36123
46.882618,37.209496
58.933388,-10.788011
45.459362,20.915201
7.4336205,-53.18417
23.671507,15.304681
13.611099,-73.390526
80.59896,33.018597
86.01501,-62.85277
39.281857,42.31318
68.13822,-24.080603
70.14271,-64.18748
36.906254,34.3536
36.594734,33.960144
-31.095098,38.909035
-19.368507,67.88895
-49.252213,27.432878
31.63739,-93.601524
-13.142048,-6.95967
29.175772,109.96329
4.2521787,-11.31913
-39.286427,30.73466
-10.043831,86.76734
27.678963,-74.38522
-35.102722,23.018225
24.2379,-75.35331
25.58019,-70.0494
-17.26418,6.7429223
-35.83805,31.243347
83.40405,-74.4707
-38.32194,25.95975
10.909579,-6.656561
91.712746,-2.2427974
89.549484,3.321492
92.27433,-3.8702154
95.056625,3.8907504
91.900116,3.9380221
88.5368,2.934368
88.50698,3.4788861
99.33775,-8.7294235
92.29889,-1.9043894
-90.792694,-21.596922
-50.705433,-1.2070305
-19.82369,-16.51426
35.247864,-72.1838
-34.802525,48.225384
-40.859188,-2.425962
-50.050194,-38.21105
-73.0201,14.665049
34.008614,-71.963326
-66.877846,16.144802
-6.4399247,-24.224497
13.608676,22.556395
1.3503022,11.9369955
-53.5455,60.32124
17.737202,68.767586
-2.3592947,12.796919
-87.45961,-17.673574
-34.972958,60.252403
-60.189285,21.81499
-107.37269,-10.810664
-27.448357,-4.943486
-29.837605,-45.8943
-40.43748,5.7324543
2.853238,-23.38884
-63.2663,22.441704
-66.706314,-15.173515
-68.62142,87.35837
-91.45881,5.10176
-8.286785,-18.514294
-64.01729,23.10636
-43.14824,0.33287877
-90.430824,-3.3806157
-66.68052,69.69914
-67.17781,17.908203
-21.603828,-2.8034124
-65.8483,-4.366053
-35.159508,-36.98303
-20.058823,-72.57522
-12.505364,-35.341064
-55.395683,-49.845802
-35.02991,-68.88488
-38.40076,-32.073654
-66.94103,3.9197838
-7.273999,-77.73977
11.832092,82.43338
7.7953353,-48.448475
-36.298954,-26.345846
52.17173,-76.66611
25.187998,-9.946057
-49.1485,-21.360085
-57.828266,-63.79615
-58.360973,-60.670033
-21.749235,-13.384953
-36.238632,-23.217972
-74.2611,46.070503
-29.26566,16.872082
-54.47559,-65.09441
10.235938,-98.685265
7.8430104,-38.596363
-59.11986,7.6381207
12.710663,7.0930734
-54.800667,-57.09925
-44.064453,-10.894416
-28.392874,70.62857
-32.890568,-1.7547501
67.67796,63.007446
26.933931,36.92528
81.59227,-33.367138
-23.818155,-8.724679
37.087082,29.314934
-10.740637,-23.437605
61.39463,-43.059525
48.288086,-56.84653
64.68835,-14.907967
-29.370392,4.091194
9.8814535,105.71928
-15.263569,-5.254286
-2.360961,-53.694736
-23.419743,56.30034
46.88432,-84.81263
72.836914,27.906893
-74.297264,80.43119
84.69907,-39.015717
33.507664,-84.22436
29.918844,46.499187
55.18433,40.17186
-80.40212,5.663487
-39.49717,92.08627
-93.375946,16.991488
-81.5668,13.591631
-85.30855,12.555022
-39.49271,84.9657
-81.88548,10.059457
-87.90561,4.9554377
-40.870117,65.10398
-27.6982,80.26439
-46.73298,-58.17441
-79.55163,-35.7723
-48.53711,-55.205986
-59.20534,53.643543
-0.3307564,69.2131
-65.52538,71.783875
52.53953,-84.07251
-28.953176,-19.621712
-75.71845,67.12091
-6.774703,-23.116837
-14.967138,-23.869154
-30.89147,-53.042313
29.200039,72.11316
38.150078,51.635082
25.501835,73.66084
-11.498678,21.057669
62.82554,13.431844
11.361708,-11.051363
13.292102,-8.354421
18.838175,-103.32688
56.520515,3.7797048
43.378353,91.982445
2.6832476,80.06959
-7.1713405,68.693954
60.054626,33.934803
-5.0684114,51.595238
7.572199,-45.920464
87.36957,-69.68948
15.071503,65.516014
53.282593,-79.08294
24.838255,-101.579216
61.4762,-78.38674
3.9689434,71.83738
-17.402006,-3.6891372
8.922362,63.489525
-25.814983,22.648691
-34.999744,29.130367
-25.39123,22.78304
-19.033445,9.248184
-34.364655,23.94206
-34.694458,23.751596
-21.408897,19.475471
-22.223972,19.484615
-23.327177,20.990864
-28.559011,21.090288
-16.745665,14.538638
-34.01421,26.796015
-45.744583,10.737996
-23.70674,21.634277
-57.4526,-34.514805
-10.4420595,67.870514
-2.6060412,12.886786
-50.08791,62.684284
55.745678,53.075165
52.41048,-40.150333
-41.04074,-58.270252
16.95093,-3.277979
-36.278164,-58.272705
58.339058,30.595722
67.66552,54.015972
-8.936353,55.711452
-34.307434,91.024185
-38.07089,72.437775
10.688844,39.14099
35.35468,-45.818752
-19.789179,67.09096
56.072098,-42.357193
71.280754,65.51725
73.22915,-80.42765
38.43637,100.27193
27.31224,23.10938
67.48821,10.273604
39.063988,34.49717
-33.606674,-12.236694
78.97853,18.520514
-85.11701,-16.427765
-62.878315,19.626017
-68.557236,64.508606
9.832913,63.33719
-73.87637,72.00742
-37.175777,89.33096
-71.178276,86.75706
-70.07995,-30.267323
-62.83572,0.8454779
-89.8288,14.455152
59.311935,7.535711
55.123695,-30.784891
77.701904,-15.557759
74.45024,-16.016657
53.35197,-31.100515
34.76558,58.534924
77.639694,-15.636488
53.519703,-30.894354
54.906414,-30.567444
-66.57452,3.8488739
43.59776,-76.358475
-27.378466,52.99499
52.50026,-97.239044
56.01028,31.246521
-2.2931442,-19.77286
-35.6837,-58.465218
-29.786865,65.39644
-50.506256,50.255375
-19.039846,-66.87696
-49.745834,-60.766262
-38.798317,28.434326
-62.384823,-4.2930346
-92.5545,-12.055204
-77.4241,67.92552
-26.950521,15.462291
